date_capteur,date_satellite,days_diff,station_id,latitude,longitude,pH,oxygene_dissous,COD,CODMn,NH4N,TPH,DIP,DIN,quality_score,NDWI,chlorophyll_index,turbidity_index,is_interpolated
2018-02-12,2018-02-12,0,42,33.1674762,118.1533047,8.166666666666666,9.755,0.86,2.5833333333333335,0.3283333333333333,0.014,0.008,0.145,10.0,-0.4734915026081104,1.1135250924492195,84766.66666666667,True
2018-02-19,2018-02-19,0,42,33.1674762,118.1533047,8.183333333333334,9.8325,0.86,2.5416666666666665,0.3491666666666666,0.014,0.008,0.145,10.0,-0.47455493858320713,1.101236939755607,82783.33333333334,True
2018-02-26,2018-03-23,25,42,33.1674762,118.1533047,8.2,9.91,0.86,2.5,0.37,0.014,0.008,0.145,10.0,-0.4756183745583039,1.0889487870619947,80800.0,False
2018-03-05,2018-03-05,0,42,33.1674762,118.1533047,8.1,8.504999999999999,0.86,2.85,0.275,0.014,0.008,0.145,10.0,-0.4756183745583039,1.0889487870619947,80800.0,True
2018-03-12,2018-03-23,11,42,33.1674762,118.1533047,8.0,7.1,0.86,3.2,0.18,0.014,0.008,0.145,10.0,-0.4756183745583039,1.0889487870619947,80800.0,False
2018-03-19,2018-03-23,4,42,33.1674762,118.1533047,8.2,8.19,0.86,3.2,0.26,0.014,0.008,0.145,10.0,-0.4756183745583039,1.0889487870619947,80800.0,False
2018-03-26,2018-03-23,3,42,33.1674762,118.1533047,8.0,7.99,0.86,3.2,0.12,0.014,0.008,0.145,10.0,-0.4756183745583039,1.0889487870619947,80800.0,False
2018-04-02,2018-03-23,10,42,33.1674762,118.1533047,8.1,8.36,0.86,3.3,0.17,0.014,0.008,0.145,10.0,-0.4756183745583039,1.0889487870619947,80800.0,False
2018-04-09,2018-03-23,17,42,33.1674762,118.1533047,8.1,8.2,0.86,3.2,0.15,0.014,0.008,0.145,10.0,-0.4756183745583039,1.0889487870619947,80800.0,False
2018-04-16,2018-03-23,24,42,33.1674762,118.1533047,8.1,7.51,0.86,3.2,0.12,0.014,0.008,0.145,10.0,-0.4756183745583039,1.0889487870619947,80800.0,False
2018-04-23,2018-04-23,0,42,33.1674762,118.1533047,8.066666666666666,7.05,0.86,3.3333333333333335,0.12,0.014,0.008,0.145,10.0,-0.44278086021669505,1.1605474576714732,116533.33333333333,True
2018-04-30,2018-04-30,0,42,33.1674762,118.1533047,8.033333333333333,6.59,0.86,3.466666666666667,0.12,0.014,0.008,0.145,10.0,-0.4099433458750862,1.2321461282809516,152266.66666666666,True
2018-05-07,2018-06-06,30,42,33.1674762,118.1533047,8.0,6.13,0.86,3.6,0.12,0.014,0.008,0.145,10.0,-0.3771058315334773,1.30374479889043,188000.0,False
2018-05-14,2018-06-06,23,42,33.1674762,118.1533047,7.7,5.43,0.86,4.8,0.13,0.014,0.008,0.145,7.0,-0.3771058315334773,1.30374479889043,188000.0,False
2018-05-21,2018-06-06,16,42,33.1674762,118.1533047,7.9,6.12,0.86,3.5,0.12,0.014,0.008,0.145,10.0,-0.3771058315334773,1.30374479889043,188000.0,False
2018-05-28,2018-06-06,9,42,33.1674762,118.1533047,7.8,5.26,0.86,3.2,0.13,0.014,0.008,0.145,7.0,-0.3771058315334773,1.30374479889043,188000.0,False
2018-06-04,2018-06-04,0,42,33.1674762,118.1533047,7.859999999999999,5.194,0.86,3.46,0.13,0.014,0.008,0.145,7.0,-0.3771058315334773,1.30374479889043,188000.0,True
2018-06-11,2018-06-11,0,42,33.1674762,118.1533047,7.92,5.128,0.86,3.72,0.13,0.014,0.008,0.145,7.0,-0.3771058315334773,1.30374479889043,188000.0,True
2018-06-18,2018-06-18,0,42,33.1674762,118.1533047,7.9799999999999995,5.061999999999999,0.86,3.98,0.13,0.014,0.008,0.145,7.0,-0.3771058315334773,1.30374479889043,188000.0,True
2018-06-25,2018-06-25,0,42,33.1674762,118.1533047,8.04,4.9959999999999996,0.86,4.24,0.13,0.014,0.008,0.145,7.0,-0.3771058315334773,1.30374479889043,188000.0,True
2018-07-02,2018-06-06,26,42,33.1674762,118.1533047,8.1,4.93,0.86,4.5,0.13,0.014,0.008,0.145,7.0,-0.3771058315334773,1.30374479889043,188000.0,False
2018-07-09,2018-07-09,0,42,33.1674762,118.1533047,8.135294117647058,5.1776470588235295,0.86,4.423529411764706,0.13647058823529412,0.014,0.008,0.145,7.0,-0.3804166381896273,1.296906869543934,181635.29411764705,True
2018-07-16,2018-07-16,0,42,33.1674762,118.1533047,8.170588235294117,5.425294117647058,0.86,4.347058823529411,0.14294117647058824,0.014,0.008,0.145,7.0,-0.38372744484577725,1.2900689401974383,175270.58823529413,True
2018-07-23,2018-07-23,0,42,33.1674762,118.1533047,8.205882352941176,5.672941176470588,0.86,4.270588235294118,0.14941176470588236,0.014,0.008,0.145,7.0,-0.3870382515019273,1.2832310108509424,168905.88235294117,True
2018-07-30,2018-07-30,0,42,33.1674762,118.1533047,8.241176470588234,5.920588235294118,0.86,4.194117647058824,0.15588235294117647,0.014,0.008,0.145,7.0,-0.39034905815807724,1.2763930815044464,162541.17647058825,True
2018-08-06,2018-08-06,0,42,33.1674762,118.1533047,8.276470588235293,6.168235294117647,0.86,4.117647058823529,0.1623529411764706,0.014,0.008,0.145,7.0,-0.3936598648142272,1.2695551521579507,156176.4705882353,True
2018-08-13,2018-08-13,0,42,33.1674762,118.1533047,8.311764705882352,6.415882352941177,0.86,4.041176470588235,0.1688235294117647,0.014,0.008,0.145,7.0,-0.3969706714703772,1.2627172228114547,149811.76470588235,True
2018-08-20,2018-08-20,0,42,33.1674762,118.1533047,8.34705882352941,6.663529411764706,0.86,3.9647058823529413,0.17529411764705882,0.014,0.008,0.145,7.0,-0.4002814781265272,1.2558792934649587,143447.0588235294,True
2018-08-27,2018-08-27,0,42,33.1674762,118.1533047,8.38235294117647,6.911176470588235,0.86,3.888235294117647,0.18176470588235294,0.014,0.008,0.145,7.0,-0.40359228478267717,1.249041364118463,137082.35294117648,True
2018-09-03,2018-09-03,0,42,33.1674762,118.1533047,8.41764705882353,7.158823529411765,0.86,3.811764705882353,0.18823529411764706,0.014,0.008,0.145,7.0,-0.40690309143882714,1.242203434771967,130717.64705882352,True
2018-09-10,2018-09-10,0,42,33.1674762,118.1533047,8.452941176470588,7.406470588235294,0.86,3.735294117647059,0.19470588235294117,0.014,0.008,0.145,7.0,-0.4102138980949771,1.2353655054254713,124352.94117647059,True
2018-09-17,2018-09-17,0,42,33.1674762,118.1533047,8.488235294117647,7.654117647058824,0.86,3.658823529411765,0.2011764705882353,0.014,0.008,0.145,7.0,-0.4135247047511271,1.2285275760789753,117988.23529411765,True
2018-09-24,2018-09-24,0,42,33.1674762,118.1533047,8.523529411764706,7.9017647058823535,0.86,3.5823529411764707,0.2076470588235294,0.014,0.008,0.145,7.0,-0.4168355114072771,1.2216896467324794,111623.52941176471,True
2018-10-01,2018-10-01,0,42,33.1674762,118.1533047,8.558823529411764,8.149411764705883,0.86,3.5058823529411764,0.21411764705882352,0.014,0.008,0.145,7.0,-0.42014631806342706,1.2148517173859836,105258.82352941176,True
2018-10-08,2018-10-08,0,42,33.1674762,118.1533047,8.594117647058823,8.397058823529413,0.86,3.4294117647058826,0.22058823529411764,0.014,0.008,0.145,7.0,-0.423457124719577,1.2080137880394877,98894.11764705883,True
2018-10-15,2018-10-15,0,42,33.1674762,118.1533047,8.629411764705882,8.644705882352941,0.86,3.3529411764705883,0.22705882352941176,0.014,0.008,0.145,7.0,-0.42676793137572705,1.2011758586929917,92529.41176470589,True
2018-10-22,2018-10-22,0,42,33.1674762,118.1533047,8.66470588235294,8.89235294117647,0.86,3.276470588235294,0.23352941176470587,0.014,0.008,0.145,7.0,-0.430078738031877,1.194337929346496,86164.70588235295,True
2018-10-29,2018-11-23,25,42,33.1674762,118.1533047,8.7,9.14,0.86,3.2,0.24,0.014,0.008,0.145,7.0,-0.433389544688027,1.1875,79800.0,False
2018-11-05,2018-11-23,18,42,33.1674762,118.1533047,8.9,9.23,0.86,3.1,0.3,0.014,0.008,0.145,7.0,-0.433389544688027,1.1875,79800.0,False
2018-11-12,2018-11-23,11,42,33.1674762,118.1533047,8.2,9.35,0.86,3.6,0.3,0.014,0.008,0.145,10.0,-0.433389544688027,1.1875,79800.0,False
2018-11-19,2018-11-19,0,42,33.1674762,118.1533047,8.16,9.5,0.86,3.64,0.306,0.014,0.008,0.145,10.0,-0.4342561197361867,1.1774261603375527,85400.0,True
2018-11-26,2018-11-26,0,42,33.1674762,118.1533047,8.12,9.65,0.86,3.68,0.312,0.014,0.008,0.145,10.0,-0.43512269478434645,1.1673523206751055,91000.0,True
2018-12-03,2018-12-03,0,42,33.1674762,118.1533047,8.08,9.799999999999999,0.86,3.7199999999999998,0.318,0.014,0.008,0.145,10.0,-0.43598926983250613,1.1572784810126582,96600.0,True
2018-12-10,2018-12-10,0,42,33.1674762,118.1533047,8.04,9.95,0.86,3.76,0.324,0.014,0.008,0.145,10.0,-0.43685584488066587,1.147204641350211,102200.0,True
2018-12-17,2018-12-18,1,42,33.1674762,118.1533047,8.0,10.1,0.86,3.8,0.33,0.014,0.008,0.145,10.0,-0.4377224199288256,1.1371308016877637,107800.0,False
2018-12-24,2018-12-23,1,42,33.1674762,118.1533047,8.0,10.7,0.86,4.0,0.34,0.014,0.008,0.145,10.0,-0.3173652694610778,1.0712074303405572,103800.0,False
2018-02-19,2018-03-09,18,43,34.9212315,112.4006733,8.4,9.96,0.86,2.4,0.19,0.014,0.008,0.145,10.0,-0.3016241299303944,0.9867109634551496,118800.0,False
2018-02-26,2018-03-09,11,43,34.9212315,112.4006733,8.4,9.91,0.86,2.5,0.21,0.014,0.008,0.145,10.0,-0.3016241299303944,0.9867109634551496,118800.0,False
2018-03-05,2018-03-05,0,43,34.9212315,112.4006733,8.4,9.719999999999999,0.86,2.5,0.27,0.014,0.008,0.145,10.0,-0.3016241299303944,0.9867109634551496,118800.0,True
2018-03-12,2018-03-09,3,43,34.9212315,112.4006733,8.4,9.53,0.86,2.5,0.33,0.014,0.008,0.145,10.0,-0.3016241299303944,0.9867109634551496,118800.0,False
2018-03-19,2018-03-09,10,43,34.9212315,112.4006733,8.4,9.36,0.86,2.7,0.32,0.014,0.008,0.145,10.0,-0.3016241299303944,0.9867109634551496,118800.0,False
2018-03-26,2018-03-09,17,43,34.9212315,112.4006733,8.3,8.73,0.86,1.9,0.18,0.014,0.008,0.145,10.0,-0.3016241299303944,0.9867109634551496,118800.0,False
2018-04-02,2018-03-09,24,43,34.9212315,112.4006733,8.3,8.72,0.86,2.3,0.17,0.014,0.008,0.145,10.0,-0.3016241299303944,0.9867109634551496,118800.0,False
2018-04-09,2018-04-09,0,43,34.9212315,112.4006733,8.25,8.258333333333335,0.86,2.3833333333333333,0.16,0.014,0.008,0.145,9.5,-0.3490610703196729,0.9793890181381469,110533.33333333333,True
2018-04-16,2018-04-16,0,43,34.9212315,112.4006733,8.200000000000001,7.796666666666667,0.86,2.4666666666666663,0.15000000000000002,0.014,0.008,0.145,9.0,-0.3964980107089514,0.9720670728211442,102266.66666666667,True
2018-04-23,2018-04-23,0,43,34.9212315,112.4006733,8.15,7.335000000000001,0.86,2.55,0.14,0.014,0.008,0.145,8.5,-0.4439349510982299,0.9647451275041417,94000.0,True
2018-04-30,2018-04-30,0,43,34.9212315,112.4006733,8.1,6.873333333333334,0.86,2.6333333333333333,0.13,0.014,0.008,0.145,8.0,-0.49137189148750837,0.957423182187139,85733.33333333334,True
2018-05-07,2018-05-07,0,43,34.9212315,112.4006733,8.05,6.411666666666667,0.86,2.7166666666666663,0.12,0.014,0.008,0.145,7.5,-0.5388088318767869,0.9501012368701363,77466.66666666667,True
2018-05-14,2018-06-10,27,43,34.9212315,112.4006733,8.0,5.95,0.86,2.8,0.11,0.014,0.008,0.145,7.0,-0.5862457722660653,0.9427792915531336,69200.0,False
2018-05-21,2018-06-10,20,43,34.9212315,112.4006733,8.0,5.69,0.86,3.6,0.11,0.014,0.008,0.145,7.0,-0.5862457722660653,0.9427792915531336,69200.0,False
2018-05-28,2018-06-10,13,43,34.9212315,112.4006733,8.1,5.5,0.86,3.1,0.11,0.014,0.008,0.145,7.0,-0.5862457722660653,0.9427792915531336,69200.0,False
2018-06-04,2018-06-04,0,43,34.9212315,112.4006733,8.08,5.092,0.86,2.98,0.14,0.014,0.008,0.145,6.6,-0.5862457722660653,0.9427792915531336,69200.0,True
2018-06-11,2018-06-11,0,43,34.9212315,112.4006733,8.06,4.684,0.86,2.86,0.17,0.014,0.008,0.145,6.2,-0.5862457722660653,0.9427792915531336,69200.0,True
2018-06-18,2018-06-18,0,43,34.9212315,112.4006733,8.04,4.276,0.86,2.74,0.2,0.014,0.008,0.145,5.8,-0.5862457722660653,0.9427792915531336,69200.0,True
2018-06-25,2018-06-25,0,43,34.9212315,112.4006733,8.02,3.868,0.86,2.62,0.23000000000000004,0.014,0.008,0.145,5.4,-0.5862457722660653,0.9427792915531336,69200.0,True
2018-07-02,2018-06-10,22,43,34.9212315,112.4006733,8.0,3.46,0.86,2.5,0.26,0.014,0.008,0.145,5.0,-0.5862457722660653,0.9427792915531336,69200.0,False
2018-05-21,2018-06-14,24,44,33.8752478,116.5802321,7.6,9.24,0.86,11.3,0.21,0.014,0.008,0.145,10.0,-0.3896204492641363,1.284263959390863,202400.0,False
2018-05-28,2018-06-14,17,44,33.8752478,116.5802321,7.1,11.5,0.86,10.9,0.18,0.014,0.008,0.145,10.0,-0.3896204492641363,1.284263959390863,202400.0,False
2018-06-04,2018-06-04,0,44,33.8752478,116.5802321,7.0,10.638,0.86,11.24,0.18,0.014,0.008,0.145,10.0,-0.3896204492641363,1.284263959390863,202400.0,True
2018-06-11,2018-06-11,0,44,33.8752478,116.5802321,6.8999999999999995,9.776,0.86,11.58,0.18,0.014,0.008,0.145,10.0,-0.3896204492641363,1.284263959390863,202400.0,True
2018-06-18,2018-06-18,0,44,33.8752478,116.5802321,6.8,8.914,0.86,11.92,0.18,0.014,0.008,0.145,10.0,-0.3896204492641363,1.284263959390863,202400.0,True
2018-06-25,2018-06-25,0,44,33.8752478,116.5802321,6.699999999999999,8.052,0.86,12.26,0.18,0.014,0.008,0.145,10.0,-0.3896204492641363,1.284263959390863,202400.0,True
2018-07-02,2018-06-14,18,44,33.8752478,116.5802321,6.6,7.19,0.86,12.6,0.18,0.014,0.008,0.145,10.0,-0.3896204492641363,1.284263959390863,202400.0,False
2018-07-09,2018-07-09,0,44,33.8752478,116.5802321,6.777777777777778,7.165555555555556,0.86,12.477777777777778,0.1688888888888889,0.014,0.008,0.145,10.0,-0.39187430638254567,1.2723219321569574,194555.55555555556,True
2018-07-16,2018-07-16,0,44,33.8752478,116.5802321,6.955555555555555,7.141111111111111,0.86,12.355555555555556,0.15777777777777777,0.014,0.008,0.145,10.0,-0.3941281635009551,1.2603799049230522,186711.11111111112,True
2018-07-23,2018-07-23,0,44,33.8752478,116.5802321,7.133333333333333,7.116666666666667,0.86,12.233333333333333,0.14666666666666667,0.014,0.008,0.145,10.0,-0.39638202061936445,1.2484378776891467,178866.66666666666,True
2018-07-30,2018-07-30,0,44,33.8752478,116.5802321,7.311111111111111,7.092222222222222,0.86,12.11111111111111,0.13555555555555554,0.014,0.008,0.145,10.0,-0.39863587773777387,1.2364958504552412,171022.22222222222,True
2018-08-06,2018-08-06,0,44,33.8752478,116.5802321,7.488888888888888,7.067777777777778,0.86,11.988888888888889,0.12444444444444444,0.014,0.008,0.145,10.0,-0.40088973485618323,1.224553823221336,163177.77777777778,True
2018-08-13,2018-08-13,0,44,33.8752478,116.5802321,7.666666666666666,7.043333333333333,0.86,11.866666666666667,0.11333333333333333,0.014,0.008,0.145,10.0,-0.40314359197459265,1.2126117959874305,155333.3333333333,True
2018-08-20,2018-08-20,0,44,33.8752478,116.5802321,7.844444444444444,7.018888888888889,0.86,11.744444444444444,0.10222222222222221,0.014,0.008,0.145,10.0,-0.405397449093002,1.200669768753525,147488.88888888888,True
2018-08-27,2018-08-27,0,44,33.8752478,116.5802321,8.022222222222222,6.9944444444444445,0.86,11.622222222222222,0.09111111111111111,0.014,0.008,0.145,10.0,-0.40765130621141143,1.1887277415196198,139644.44444444444,True
2018-09-03,2018-10-02,29,44,33.8752478,116.5802321,8.2,6.97,0.86,11.5,0.08,0.014,0.008,0.145,10.0,-0.4099051633298208,1.1767857142857143,131800.0,False
2018-05-07,2018-06-06,30,45,34.6214143,118.1051302,7.0,7.91,0.86,4.4,0.17,0.014,0.008,0.145,10.0,-0.6434150282790196,0.7311178247734139,48400.0,False
2018-05-14,2018-06-06,23,45,34.6214143,118.1051302,6.8,6.35,0.86,4.5,0.15,0.014,0.008,0.145,10.0,-0.6434150282790196,0.7311178247734139,48400.0,False
2018-05-21,2018-06-06,16,45,34.6214143,118.1051302,6.8,6.63,0.86,3.5,0.14,0.014,0.008,0.145,10.0,-0.6434150282790196,0.7311178247734139,48400.0,False
2018-05-28,2018-06-06,9,45,34.6214143,118.1051302,6.6,8.1,0.86,4.0,0.15,0.014,0.008,0.145,10.0,-0.6434150282790196,0.7311178247734139,48400.0,False
2018-06-04,2018-06-04,0,45,34.6214143,118.1051302,6.651724137931034,8.36551724137931,0.86,3.9482758620689653,0.14965517241379309,0.014,0.008,0.145,10.0,-0.6328228111888683,0.7406614984943543,49375.862068965514,True
2018-06-11,2018-06-11,0,45,34.6214143,118.1051302,6.703448275862069,8.63103448275862,0.86,3.896551724137931,0.1493103448275862,0.014,0.008,0.145,10.0,-0.6222305940987171,0.7502051722152946,50351.724137931036,True
2018-06-18,2018-06-18,0,45,34.6214143,118.1051302,6.755172413793103,8.89655172413793,0.86,3.844827586206897,0.1489655172413793,0.014,0.008,0.145,10.0,-0.6116383770085657,0.7597488459362349,51327.58620689655,True
2018-06-25,2018-06-25,0,45,34.6214143,118.1051302,6.8068965517241375,9.162068965517241,0.86,3.793103448275862,0.14862068965517242,0.014,0.008,0.145,10.0,-0.6010461599184144,0.7692925196571752,52303.44827586207,True
2018-07-02,2018-07-02,0,45,34.6214143,118.1051302,6.858620689655172,9.427586206896551,0.86,3.7413793103448274,0.1482758620689655,0.014,0.008,0.145,10.0,-0.590453942828263,0.7788361933781155,53279.31034482759,True
2018-07-09,2018-07-09,0,45,34.6214143,118.1051302,6.910344827586206,9.693103448275862,0.86,3.689655172413793,0.14793103448275863,0.014,0.008,0.145,10.0,-0.5798617257381118,0.7883798670990558,54255.1724137931,True
2018-07-16,2018-07-16,0,45,34.6214143,118.1051302,6.962068965517241,9.958620689655172,0.86,3.6379310344827585,0.14758620689655172,0.014,0.008,0.145,10.0,-0.5692695086479604,0.7979235408199962,55231.03448275862,True
2018-07-23,2018-07-23,0,45,34.6214143,118.1051302,7.0137931034482754,10.224137931034482,0.86,3.586206896551724,0.14724137931034484,0.014,0.008,0.145,10.0,-0.5586772915578091,0.8074672145409365,56206.89655172414,True
2018-07-30,2018-07-30,0,45,34.6214143,118.1051302,7.06551724137931,10.489655172413793,0.86,3.5344827586206895,0.14689655172413793,0.014,0.008,0.145,10.0,-0.5480850744676578,0.8170108882618768,57182.75862068965,True
2018-08-06,2018-08-06,0,45,34.6214143,118.1051302,7.117241379310345,10.755172413793103,0.86,3.4827586206896552,0.14655172413793102,0.014,0.008,0.145,10.0,-0.5374928573775065,0.8265545619828172,58158.620689655174,True
2018-08-13,2018-08-13,0,45,34.6214143,118.1051302,7.168965517241379,11.020689655172413,0.86,3.431034482758621,0.14620689655172414,0.014,0.008,0.145,10.0,-0.5269006402873552,0.8360982357037574,59134.48275862069,True
2018-08-20,2018-08-20,0,45,34.6214143,118.1051302,7.220689655172413,11.286206896551723,0.86,3.3793103448275863,0.14586206896551723,0.014,0.008,0.145,10.0,-0.5163084231972038,0.8456419094246977,60110.3448275862,True
2018-08-27,2018-08-27,0,45,34.6214143,118.1051302,7.272413793103448,11.551724137931034,0.86,3.3275862068965516,0.14551724137931035,0.014,0.008,0.145,10.0,-0.5057162061070526,0.8551855831456381,61086.206896551725,True
2018-09-03,2018-09-03,0,45,34.6214143,118.1051302,7.324137931034483,11.817241379310346,0.86,3.2758620689655173,0.14517241379310344,0.014,0.008,0.145,10.0,-0.49512398901690124,0.8647292568665784,62062.06896551724,True
2018-09-10,2018-09-10,0,45,34.6214143,118.1051302,7.3758620689655165,12.082758620689656,0.86,3.2241379310344827,0.14482758620689656,0.014,0.008,0.145,10.0,-0.4845317719267499,0.8742729305875188,63037.93103448275,True
2018-09-17,2018-09-17,0,45,34.6214143,118.1051302,7.427586206896551,12.348275862068967,0.86,3.1724137931034484,0.14448275862068966,0.014,0.008,0.145,10.0,-0.4739395548365986,0.8838166043084591,64013.793103448275,True
2018-09-24,2018-09-24,0,45,34.6214143,118.1051302,7.479310344827586,12.613793103448277,0.86,3.1206896551724137,0.14413793103448277,0.014,0.008,0.145,10.0,-0.4633473377464473,0.8933602780293994,64989.6551724138,True
2018-10-01,2018-10-01,0,45,34.6214143,118.1051302,7.531034482758621,12.879310344827587,0.86,3.0689655172413794,0.14379310344827587,0.014,0.008,0.145,10.0,-0.452755120656296,0.9029039517503397,65965.5172413793,True
2018-10-08,2018-10-08,0,45,34.6214143,118.1051302,7.5827586206896544,13.144827586206898,0.86,3.0172413793103448,0.14344827586206899,0.014,0.008,0.145,10.0,-0.4421629035661446,0.9124476254712801,66941.37931034483,True
2018-10-15,2018-10-15,0,45,34.6214143,118.1051302,7.634482758620689,13.410344827586208,0.86,2.9655172413793105,0.14310344827586208,0.014,0.008,0.145,10.0,-0.43157068647599334,0.9219912991922203,67917.24137931035,True
2018-10-22,2018-10-22,0,45,34.6214143,118.1051302,7.686206896551724,13.675862068965518,0.86,2.913793103448276,0.14275862068965517,0.014,0.008,0.145,10.0,-0.42097846938584205,0.9315349729131607,68893.10344827586,True
2018-10-29,2018-10-29,0,45,34.6214143,118.1051302,7.737931034482758,13.941379310344828,0.86,2.8620689655172415,0.1424137931034483,0.014,0.008,0.145,10.0,-0.4103862522956907,0.941078646634101,69868.96551724138,True
2018-11-05,2018-11-05,0,45,34.6214143,118.1051302,7.789655172413792,14.206896551724139,0.86,2.8103448275862073,0.14206896551724138,0.014,0.008,0.145,10.0,-0.3997940352055394,0.9506223203550414,70844.8275862069,True
2018-11-12,2018-11-12,0,45,34.6214143,118.1051302,7.841379310344827,14.472413793103449,0.86,2.7586206896551726,0.1417241379310345,0.014,0.008,0.145,10.0,-0.38920181811538807,0.9601659940759817,71820.6896551724,True
2018-11-19,2018-11-19,0,45,34.6214143,118.1051302,7.893103448275862,14.73793103448276,0.86,2.706896551724138,0.1413793103448276,0.014,0.008,0.145,10.0,-0.3786096010252368,0.969709667796922,72796.55172413793,True
2018-11-26,2018-11-26,0,45,34.6214143,118.1051302,7.944827586206896,15.00344827586207,0.86,2.655172413793103,0.1410344827586207,0.014,0.008,0.145,10.0,-0.3680173839350855,0.9792533415178624,73772.41379310345,True
2018-12-03,2018-12-03,0,45,34.6214143,118.1051302,7.99655172413793,15.26896551724138,0.86,2.603448275862069,0.1406896551724138,0.014,0.008,0.145,10.0,-0.35742516684493414,0.9887970152388026,74748.27586206896,True
2018-12-10,2018-12-10,0,45,34.6214143,118.1051302,8.048275862068966,15.53448275862069,0.86,2.5517241379310347,0.14034482758620692,0.014,0.008,0.145,10.0,-0.34683294975478285,0.998340688959743,75724.13793103448,True
2018-12-17,2018-12-18,1,45,34.6214143,118.1051302,8.1,15.8,0.86,2.5,0.14,0.014,0.008,0.145,10.0,-0.3362407326646315,1.0078843626806833,76700.0,False
2018-12-24,2018-12-23,1,45,34.6214143,118.1051302,8.2,16.4,0.86,2.4,0.15,0.014,0.008,0.145,10.0,-0.2893168271435121,0.9987096774193548,77400.0,False
2017-07-24,2017-07-29,5,46,39.3762768,106.7481134,7.9,5.91,0.86,3.4,0.14,0.014,0.008,0.145,7.0,-0.16699604743083,1.4448398576512456,243600.0,False
2017-07-31,2017-07-31,0,46,39.3762768,106.7481134,7.891836734693878,5.924693877551021,0.86,3.4224489795918367,0.14510204081632655,0.014,0.008,0.145,7.061224489795919,-0.16633457186393236,1.4424504045153506,245755.10204081633,True
2017-08-07,2017-08-07,0,46,39.3762768,106.7481134,7.883673469387755,5.939387755102041,0.86,3.4448979591836735,0.15020408163265309,0.014,0.008,0.145,7.122448979591836,-0.16567309629703475,1.4400609513794558,247910.20408163266,True
2017-08-14,2017-08-14,0,46,39.3762768,106.7481134,7.875510204081633,5.954081632653061,0.86,3.4673469387755103,0.1553061224489796,0.014,0.008,0.145,7.183673469387755,-0.16501162073013712,1.4376714982435608,250065.306122449,True
2017-08-21,2017-08-21,0,46,39.3762768,106.7481134,7.86734693877551,5.968775510204082,0.86,3.489795918367347,0.16040816326530613,0.014,0.008,0.145,7.244897959183674,-0.16435014516323948,1.435282045107666,252220.4081632653,True
2017-08-28,2017-08-28,0,46,39.3762768,106.7481134,7.8591836734693885,5.983469387755102,0.86,3.5122448979591834,0.16551020408163267,0.014,0.008,0.145,7.3061224489795915,-0.16368866959634187,1.432892591971771,254375.51020408163,True
2017-09-04,2017-09-04,0,46,39.3762768,106.7481134,7.851020408163266,5.998163265306123,0.86,3.53469387755102,0.1706122448979592,0.014,0.008,0.145,7.36734693877551,-0.16302719402944424,1.4305031388358762,256530.61224489796,True
2017-09-11,2017-09-11,0,46,39.3762768,106.7481134,7.842857142857143,6.012857142857143,0.86,3.557142857142857,0.1757142857142857,0.014,0.008,0.145,7.428571428571429,-0.1623657184625466,1.4281136856999812,258685.7142857143,True
2017-09-18,2017-09-18,0,46,39.3762768,106.7481134,7.834693877551021,6.027551020408163,0.86,3.5795918367346937,0.18081632653061225,0.014,0.008,0.145,7.489795918367347,-0.16170424289564897,1.4257242325640864,260840.81632653062,True
2017-09-25,2017-09-25,0,46,39.3762768,106.7481134,7.826530612244898,6.042244897959184,0.86,3.6020408163265305,0.18591836734693878,0.014,0.008,0.145,7.551020408163265,-0.16104276732875136,1.4233347794281914,262995.9183673469,True
2017-10-02,2017-10-02,0,46,39.3762768,106.7481134,7.818367346938776,6.056938775510204,0.86,3.6244897959183673,0.19102040816326532,0.014,0.008,0.145,7.612244897959184,-0.16038129176185373,1.4209453262922966,265151.02040816325,True
2017-10-09,2017-10-09,0,46,39.3762768,106.7481134,7.810204081632653,6.071632653061225,0.86,3.646938775510204,0.19612244897959186,0.014,0.008,0.145,7.673469387755102,-0.1597198161949561,1.4185558731564016,267306.1224489796,True
2017-10-16,2017-10-16,0,46,39.3762768,106.7481134,7.802040816326531,6.086326530612245,0.86,3.669387755102041,0.2012244897959184,0.014,0.008,0.145,7.73469387755102,-0.1590583406280585,1.4161664200205069,269461.2244897959,True
2017-10-23,2017-10-23,0,46,39.3762768,106.7481134,7.793877551020408,6.101020408163265,0.86,3.6918367346938776,0.20632653061224493,0.014,0.008,0.145,7.795918367346939,-0.15839686506116085,1.4137769668846119,271616.32653061225,True
2017-10-30,2017-10-30,0,46,39.3762768,106.7481134,7.785714285714286,6.115714285714286,0.86,3.7142857142857144,0.21142857142857144,0.014,0.008,0.145,7.857142857142858,-0.15773538949426322,1.411387513748717,273771.4285714286,True
2017-11-06,2017-11-06,0,46,39.3762768,106.7481134,7.777551020408164,6.130408163265306,0.86,3.7367346938775508,0.21653061224489797,0.014,0.008,0.145,7.918367346938775,-0.1570739139273656,1.408998060612822,275926.5306122449,True
2017-11-13,2017-11-13,0,46,39.3762768,106.7481134,7.769387755102041,6.145102040816327,0.86,3.7591836734693875,0.22163265306122448,0.014,0.008,0.145,7.979591836734694,-0.15641243836046798,1.4066086074769273,278081.63265306124,True
